order_id,date,customer,region,product,quantity,price
15181,2024-01-07,Diego,Oeste,Mouse,4,33.07
15182,2025-01-03,Carlos,Centro,Laptop,1,1217.13
15183,2025-03-03,Valeria,Centro,Monitor,2,391.6
15184,2024-09-28,Jorge,Oeste,Laptop,3,1085.73
15185,2024-02-21,Sofia,Norte,Tablet,1,740.74
15186,2024-07-11,Sofia,Sur,Monitor,2,253.8
15187,2025-11-04,Valeria,Sur,Tablet,1,333.46
15188,2025-05-20,Carlos,Sur,Keyboard,3,67.97
15189,2024-10-29,Jorge,Centro,Monitor,4,310.39
15190,2024-01-14,Valeria,Oeste,Mouse,1,16.2
15191,2024-10-21,Diego,Sur,Laptop,3,1019.31
15192,2024-12-02,Jorge,Este,Keyboard,5,67.9
15193,2025-06-16,Ana,Este,Headphones,2,176.27
15194,2025-09-27,Carlos,Sur,Keyboard,1,103.24
15195,2025-06-15,Maria,Sur,Tablet,6,752.33
15196,2025-11-18,Valeria,Este,Headphones,2,63.56
15197,2025-01-16,Maria,Sur,Headphones,6,183.05
15198,2024-08-09,Luis,Sur,Tablet,3,345.16
15199,2025-05-12,Ana,Norte,Monitor,2,492.23
15200,2025-05-01,Luis,Oeste,Mouse,2,39.43
15201,2024-01-08,Valeria,Este,Tablet,6,775.69
15202,2025-03-07,Sofia,Sur,Headphones,2,154.19
15203,2024-07-31,Maria,Centro,Monitor,4,495.45
15204,2025-11-18,Sofia,Norte,Headphones,2,138.18
15205,2025-04-01,Carlos,Centro,Tablet,1,745.23
15206,2025-10-08,Luis,Oeste,Mouse,1,31.79
15207,2024-01-30,Ana,Sur,Keyboard,3,85.38
15208,2025-02-28,Luis,Sur,Keyboard,2,91.32
15209,2025-03-09,Diego,Sur,Headphones,3,42.67
15210,2024-09-02,Carlos,Oeste,Keyboard,4,101.88
15211,2024-02-22,Diego,Oeste,Tablet,3,662.73
15212,2024-01-08,Valeria,Oeste,Monitor,4,295.48
15213,2024-10-26,Diego,Sur,Tablet,2,734.59
15214,2024-11-05,Sofia,Centro,Monitor,2,515.84
15215,2024-04-23,Ana,Centro,Mouse,4,25.18
15216,2025-01-23,Maria,Este,Monitor,2,503.93
15217,2024-10-21,Carlos,Este,Monitor,2,375.33
15218,2024-05-09,Carlos,Sur,Tablet,4,323.34
15219,2024-11-02,Luis,Este,Monitor,5,467.29
15220,2024-01-12,Ana,Este,Keyboard,1,96.46
15221,2024-12-27,Valeria,Este,Mouse,2,37.29
15222,2025-02-15,Carlos,Oeste,Keyboard,1,93.99
15223,2024-05-14,Carlos,Centro,Keyboard,4,103.69
15224,2024-07-04,Jorge,Centro,Laptop,5,1141.07
15225,2024-04-04,Jorge,Oeste,Monitor,4,373.39
15226,2024-02-25,Maria,Este,Mouse,4,18.49
15227,2025-06-30,Ana,Oeste,Tablet,1,355.72
15228,2024-02-29,Jorge,Oeste,Mouse,3,38.74
15229,2025-04-14,Valeria,Norte,Headphones,1,121.42
15230,2025-08-05,Ana,Oeste,Laptop,1,917.64
15231,2024-08-14,Maria,Norte,Laptop,1,1010.59
15232,2025-06-26,Ana,Centro,Monitor,5,256.42
15233,2024-04-06,Valeria,Oeste,Headphones,3,113.4
15234,2025-08-28,Maria,Oeste,Laptop,1,1333.72
15235,2024-07-14,Valeria,Oeste,Keyboard,1,59.18
15236,2025-01-20,Maria,Norte,Mouse,2,38.15
15237,2025-03-21,Ana,Sur,Headphones,4,195.77
15238,2025-05-05,Luis,Sur,Monitor,3,575.34
15239,2024-06-16,Sofia,Norte,Headphones,4,96.64
15240,2025-06-19,Luis,Oeste,Tablet,1,375.94
15241,2024-01-17,Sofia,Sur,Laptop,2,1385.92
15242,2024-11-21,Jorge,Sur,Keyboard,2,110.14
15243,2024-11-13,Maria,Sur,Keyboard,3,83.42
15244,2024-12-29,Jorge,Norte,Headphones,4,140.34
15245,2025-07-13,Sofia,Sur,Headphones,3,148.01
15246,2024-09-24,Maria,Sur,Laptop,4,1085.89
15247,2025-08-15,Luis,Sur,Monitor,4,212.32
15248,2024-01-05,Jorge,Oeste,Monitor,5,271.86
15249,2024-09-10,Diego,Oeste,Keyboard,3,94.02
15250,2025-02-22,Carlos,Norte,Monitor,3,337.59
15251,2024-01-08,Carlos,Oeste,Laptop,4,1244.83
15252,2024-03-07,Valeria,Este,Laptop,3,1499.46
15253,2025-07-27,Maria,Este,Mouse,5,31.73
15254,2025-03-21,Luis,Oeste,Tablet,4,437.21
15255,2024-03-18,Carlos,Este,Tablet,1,613.46
15256,2024-12-06,Diego,Oeste,Tablet,3,737.77
15257,2025-10-20,Ana,Norte,Keyboard,1,118.47
15258,2025-09-27,Sofia,Norte,Keyboard,5,95.78
15259,2025-01-07,Diego,Norte,Monitor,3,441.62
15260,2024-12-17,Sofia,Este,Mouse,2,24.2
15261,2025-07-28,Maria,Este,Laptop,1,1401.54
15262,2025-05-21,Diego,Sur,Tablet,2,276.45
15263,2024-07-15,Maria,Oeste,Mouse,5,23.7
15264,2024-03-31,Valeria,Este,Monitor,1,309.62
15265,2024-09-03,Maria,Este,Keyboard,2,52.78
15266,2024-11-17,Sofia,Centro,Laptop,2,1377.15
15267,2025-09-28,Diego,Norte,Tablet,1,780.05
15268,2025-01-21,Sofia,Norte,Laptop,2,1411.48
15269,2025-12-12,Carlos,Este,Tablet,3,696.52
15270,2025-08-02,Luis,Centro,Headphones,1,93.6
15271,2024-04-09,Luis,Este,Headphones,3,186.39
15272,2025-04-21,Valeria,Este,Headphones,3,168.0
15273,2025-11-19,Valeria,Sur,Laptop,4,910.23
15274,2025-07-26,Sofia,Sur,Headphones,2,60.19
15275,2025-01-10,Sofia,Centro,Monitor,4,501.78
15276,2025-03-25,Ana,Oeste,Keyboard,2,97.28
15277,2024-02-20,Diego,Este,Laptop,3,1291.34
15278,2024-09-09,Jorge,Sur,Tablet,5,629.8
15279,2025-12-16,Diego,Oeste,Tablet,4,616.28
15280,2025-11-25,Luis,Norte,Keyboard,4,50.49
15281,2024-11-17,Maria,Oeste,Monitor,2,459.95
15282,2025-06-09,Luis,Norte,Laptop,2,1299.46
15283,2025-12-04,Luis,Norte,Tablet,8,766.91
15284,2024-02-02,Ana,Norte,Laptop,6,1268.8
15285,2024-06-09,Valeria,Centro,Mouse,3,31.68
15286,2025-01-20,Sofia,Centro,Keyboard,4,108.55
15287,2025-08-13,Valeria,Norte,Monitor,2,511.1
15288,2025-07-13,Sofia,Este,Monitor,6,246.66
15289,2025-05-15,Jorge,Este,Tablet,5,580.92
15290,2025-08-10,Ana,Este,Tablet,3,487.07
15291,2024-03-13,Jorge,Sur,Laptop,4,1185.89
15292,2025-06-20,Diego,Centro,Keyboard,2,60.83
15293,2024-10-15,Valeria,Centro,Monitor,1,228.45
15294,2024-01-01,Luis,Sur,Monitor,3,405.24
15295,2025-06-13,Diego,Norte,Headphones,3,197.18
15296,2024-09-21,Ana,Sur,Mouse,2,36.39
15297,2025-06-11,Diego,Sur,Monitor,1,435.2
15298,2025-06-28,Jorge,Centro,Keyboard,4,59.1
15299,2025-02-09,Diego,Este,Mouse,4,18.5
15300,2025-08-14,Jorge,Este,Headphones,1,112.18
15301,2024-02-17,Carlos,Norte,Keyboard,2,64.22
15302,2024-04-29,Jorge,Sur,Laptop,3,1485.93
15303,2024-07-18,Sofia,Norte,Tablet,6,697.68
15304,2025-07-11,Valeria,Norte,Mouse,3,38.24
15305,2025-10-13,Ana,Norte,Monitor,2,285.94
15306,2025-05-23,Diego,Sur,Headphones,3,95.68
15307,2025-04-04,Ana,Sur,Mouse,4,27.98
15308,2024-07-30,Maria,Sur,Keyboard,2,82.83
15309,2024-11-06,Ana,Centro,Monitor,1,458.77
15310,2024-05-20,Maria,Oeste,Monitor,1,472.49
15311,2025-03-27,Maria,Oeste,Tablet,4,543.12
15312,2025-01-13,Carlos,Sur,Monitor,4,308.22
15313,2024-11-30,Ana,Oeste,Tablet,4,327.08
15314,2024-03-11,Carlos,Sur,Headphones,5,143.73
15315,2024-07-01,Jorge,Oeste,Mouse,4,19.42
15316,2025-09-09,Jorge,Centro,Keyboard,5,102.99
15317,2025-06-18,Jorge,Centro,Tablet,4,382.79
15318,2025-11-27,Jorge,Este,Keyboard,2,80.56
15319,2025-09-01,Sofia,Oeste,Mouse,4,24.09
15320,2025-08-13,Luis,Sur,Keyboard,2,66.9
15321,2025-04-09,Luis,Norte,Laptop,6,963.43
15322,2024-02-02,Diego,Sur,Headphones,3,135.72
15323,2024-08-17,Ana,Norte,Headphones,2,184.31
15324,2024-05-19,Jorge,Sur,Tablet,2,552.44
15325,2025-02-26,Valeria,Centro,Laptop,1,904.11
15326,2024-03-18,Jorge,Sur,Mouse,1,20.63
15327,2024-08-05,Diego,Norte,Headphones,3,31.9
15328,2024-04-26,Maria,Sur,Keyboard,3,73.78
15329,2024-06-17,Ana,Oeste,Keyboard,3,71.1
15330,2025-10-18,Jorge,Este,Tablet,3,481.85
15331,2024-07-08,Luis,Norte,Monitor,5,506.94
15332,2025-07-26,Diego,Norte,Mouse,4,38.42
15333,2025-11-27,Valeria,Este,Laptop,1,1005.97
15334,2024-06-13,Sofia,Sur,Tablet,5,350.09
15335,2024-04-02,Diego,Oeste,Monitor,4,574.01
15336,2024-10-29,Valeria,Centro,Tablet,3,717.28
15337,2024-08-17,Valeria,Oeste,Keyboard,4,81.18
15338,2025-04-20,Maria,Este,Laptop,2,1221.45
15339,2024-04-14,Jorge,Sur,Keyboard,2,93.97
15340,2024-12-05,Carlos,Norte,Keyboard,2,104.43
15341,2024-03-21,Maria,Oeste,Headphones,2,167.4
15342,2025-10-10,Luis,Oeste,Mouse,1,38.48
15343,2025-09-27,Maria,Sur,Keyboard,6,62.9
15344,2025-07-30,Sofia,Sur,Mouse,6,18.12
15345,2024-12-21,Maria,Este,Mouse,2,34.38
15346,2025-12-01,Diego,Norte,Keyboard,3,62.19
15347,2025-03-01,Ana,Centro,Monitor,2,481.61
15348,2024-03-02,Diego,Este,Monitor,3,274.21
15349,2025-06-03,Luis,Oeste,Monitor,4,369.79
15350,2025-03-08,Sofia,Oeste,Laptop,2,1119.94
15351,2024-04-27,Valeria,Oeste,Headphones,2,93.17
15352,2025-09-14,Maria,Oeste,Laptop,2,1231.15
15353,2024-01-04,Luis,Este,Monitor,4,586.62
15354,2025-09-26,Sofia,Oeste,Laptop,4,1325.92
15355,2025-10-06,Carlos,Norte,Keyboard,2,81.72
15356,2025-10-20,Carlos,Sur,Monitor,1,336.34
15357,2024-03-15,Sofia,Norte,Keyboard,2,87.67
15358,2025-12-23,Maria,Este,Headphones,1,92.23
15359,2025-05-06,Luis,Este,Laptop,2,997.21
15360,2025-05-21,Valeria,Oeste,Laptop,6,1443.59
15361,2025-09-11,Ana,Centro,Mouse,4,21.31
15362,2024-07-13,Luis,Oeste,Tablet,1,791.36
15363,2025-10-06,Ana,Norte,Monitor,4,280.05
15364,2025-04-16,Sofia,Centro,Tablet,3,607.54
15365,2025-12-31,Ana,Norte,Keyboard,2,110.58
15366,2025-02-28,Ana,Oeste,Tablet,3,308.99
15367,2025-09-05,Ana,Norte,Monitor,4,246.15
15368,2024-03-03,Carlos,Este,Headphones,5,50.36
15369,2024-04-15,Diego,Oeste,Headphones,3,127.9
15370,2025-05-02,Carlos,Centro,Mouse,4,15.1
15371,2024-03-28,Luis,Este,Monitor,2,343.98
15372,2024-02-12,Luis,Este,Keyboard,2,50.04
15373,2024-12-11,Sofia,Centro,Monitor,3,360.53
15374,2024-06-14,Sofia,Norte,Mouse,3,39.14
15375,2025-06-12,Sofia,Sur,Monitor,2,343.31
15376,2024-11-11,Ana,Sur,Headphones,2,175.64
15377,2024-05-24,Jorge,Norte,Mouse,2,30.62
15378,2024-10-11,Luis,Centro,Mouse,1,31.13
15379,2025-02-03,Maria,Centro,Tablet,4,412.53
15380,2025-09-14,Luis,Este,Headphones,4,193.8
15381,2025-03-05,Luis,Este,Monitor,2,212.88
15382,2024-03-05,Ana,Sur,Headphones,4,80.89
15383,2024-04-03,Carlos,Centro,Keyboard,3,103.03
15384,2024-02-25,Luis,Centro,Monitor,3,275.08
15385,2025-05-23,Diego,Centro,Headphones,2,60.02
15386,2025-07-25,Diego,Centro,Tablet,3,443.19
15387,2025-01-01,Jorge,Norte,Headphones,2,72.33
15388,2025-08-01,Ana,Oeste,Mouse,1,39.25
15389,2024-02-22,Ana,Sur,Mouse,4,24.51
15390,2024-12-16,Jorge,Norte,Monitor,7,405.78
15391,2025-02-07,Luis,Centro,Mouse,3,25.4
15392,2025-06-26,Diego,Norte,Tablet,3,715.31
15393,2025-08-31,Maria,Norte,Monitor,2,292.3
15394,2025-02-25,Maria,Sur,Keyboard,6,103.9
15395,2024-12-16,Valeria,Oeste,Laptop,3,1325.36
15396,2025-11-03,Jorge,Centro,Monitor,5,512.07
15397,2024-09-09,Carlos,Sur,Laptop,2,1285.5
15398,2025-09-19,Diego,Oeste,Keyboard,5,85.62
15399,2024-11-12,Maria,Este,Headphones,5,129.66
15400,2024-01-24,Luis,Este,Tablet,2,781.56
15401,2024-08-23,Sofia,Norte,Laptop,1,1490.2
15402,2024-01-18,Valeria,Oeste,Keyboard,3,83.61
15403,2025-01-22,Ana,Norte,Monitor,3,219.43
15404,2024-12-24,Ana,Centro,Mouse,3,21.47
15405,2025-02-10,Jorge,Oeste,Tablet,3,480.12
15406,2024-07-09,Ana,Norte,Laptop,3,1122.93
15407,2024-08-30,Luis,Este,Laptop,6,1032.2
15408,2025-04-27,Carlos,Centro,Keyboard,2,83.25
15409,2024-02-09,Valeria,Sur,Headphones,3,40.8
15410,2025-03-18,Jorge,Sur,Keyboard,1,72.95
15411,2025-02-10,Maria,Centro,Laptop,1,1327.04
15412,2025-11-25,Ana,Este,Mouse,1,19.89
15413,2025-12-07,Maria,Oeste,Tablet,2,530.08
15414,2025-02-11,Luis,Este,Laptop,1,1164.55
15415,2024-07-27,Diego,Sur,Keyboard,3,67.28
15416,2025-12-12,Jorge,Norte,Headphones,2,137.8
15417,2025-03-08,Diego,Oeste,Keyboard,3,61.7
15418,2024-09-26,Valeria,Oeste,Mouse,3,28.95
15419,2024-05-28,Carlos,Este,Mouse,3,32.29
15420,2024-10-25,Ana,Centro,Headphones,1,155.63
15421,2025-10-01,Diego,Norte,Monitor,2,382.73
15422,2024-05-11,Valeria,Centro,Monitor,3,277.06
15423,2025-02-08,Carlos,Centro,Mouse,2,29.24
15424,2025-11-28,Luis,Norte,Mouse,1,26.98
15425,2025-02-06,Ana,Norte,Mouse,3,31.84
15426,2025-03-27,Sofia,Norte,Headphones,1,59.66
15427,2024-07-08,Luis,Sur,Tablet,3,452.66
15428,2025-09-01,Ana,Oeste,Headphones,6,103.83
15429,2025-09-05,Valeria,Oeste,Headphones,3,54.17
15430,2024-10-06,Ana,Centro,Mouse,3,27.19
15431,2025-01-03,Maria,Norte,Tablet,2,456.7
15432,2025-04-02,Luis,Este,Headphones,3,86.69
15433,2025-11-25,Diego,Sur,Mouse,5,30.71
15434,2025-10-16,Jorge,Sur,Laptop,4,1156.51
15435,2024-11-13,Jorge,Sur,Keyboard,2,50.91
15436,2025-08-02,Diego,Este,Laptop,4,986.73
15437,2025-03-03,Valeria,Centro,Headphones,2,102.08
15438,2025-06-10,Maria,Norte,Laptop,1,1310.51
15439,2025-09-04,Diego,Oeste,Monitor,1,534.32
15440,2025-10-06,Valeria,Norte,Tablet,2,547.91
15441,2025-05-27,Valeria,Centro,Laptop,4,1043.86
15442,2024-12-18,Carlos,Norte,Mouse,2,38.9
15443,2025-11-09,Carlos,Oeste,Tablet,3,671.87
15444,2024-02-04,Maria,Sur,Monitor,2,444.62
15445,2025-10-07,Jorge,Sur,Tablet,1,667.29
15446,2025-12-02,Ana,Oeste,Tablet,1,402.42
15447,2024-07-11,Jorge,Sur,Mouse,3,21.04
15448,2025-03-18,Valeria,Oeste,Laptop,2,1222.36
15449,2025-03-02,Sofia,Norte,Keyboard,2,87.77
15450,2025-12-07,Ana,Este,Mouse,4,28.7
15451,2025-02-15,Maria,Norte,Mouse,3,24.51
15452,2024-10-28,Ana,Oeste,Keyboard,3,73.41
15453,2025-06-06,Carlos,Oeste,Monitor,6,473.58
15454,2024-12-18,Valeria,Norte,Tablet,2,267.45
15455,2024-09-05,Ana,Oeste,Headphones,1,188.44
15456,2025-04-12,Sofia,Oeste,Headphones,3,179.13
15457,2025-01-15,Diego,Norte,Monitor,4,333.22
15458,2025-11-21,Jorge,Oeste,Headphones,4,130.66
15459,2025-07-03,Luis,Sur,Monitor,2,213.98
15460,2025-01-06,Diego,Centro,Mouse,3,18.27
15461,2025-12-15,Diego,Norte,Mouse,5,18.19
15462,2024-11-21,Sofia,Centro,Monitor,4,439.41
15463,2025-10-16,Valeria,Sur,Keyboard,5,85.77
15464,2024-07-29,Jorge,Centro,Tablet,3,383.87
15465,2024-05-26,Luis,Sur,Monitor,2,378.43
15466,2024-04-03,Maria,Norte,Monitor,3,387.64
15467,2025-04-20,Maria,Centro,Headphones,3,183.7
15468,2025-07-09,Luis,Este,Tablet,1,539.64
15469,2025-12-14,Valeria,Norte,Keyboard,2,100.26
15470,2024-03-23,Valeria,Centro,Headphones,5,139.77
15471,2025-09-27,Ana,Sur,Monitor,2,247.6
15472,2024-10-23,Valeria,Centro,Laptop,3,1290.22
15473,2025-12-29,Diego,Este,Keyboard,6,83.17
15474,2024-03-19,Diego,Centro,Keyboard,3,117.36
15475,2025-12-27,Sofia,Centro,Headphones,6,77.77
15476,2025-04-30,Diego,Este,Mouse,1,24.68
15477,2025-10-12,Luis,Sur,Keyboard,4,118.48
15478,2025-12-07,Jorge,Oeste,Keyboard,1,72.14
15479,2024-03-07,Diego,Centro,Monitor,4,497.96
15480,2024-03-21,Sofia,Centro,Mouse,3,24.6
15481,2024-08-04,Maria,Centro,Mouse,1,34.45
15482,2025-11-21,Diego,Sur,Mouse,3,19.2
15483,2024-04-11,Ana,Sur,Mouse,4,38.49
15484,2024-04-02,Jorge,Sur,Monitor,2,528.22
15485,2025-03-11,Luis,Sur,Keyboard,5,91.35
15486,2025-01-18,Sofia,Oeste,Mouse,2,28.67
15487,2025-09-30,Maria,Oeste,Tablet,5,545.82
15488,2024-10-28,Jorge,Centro,Laptop,3,1342.51
15489,2024-03-17,Ana,Sur,Mouse,4,25.6
15490,2025-05-18,Diego,Centro,Keyboard,4,79.3
15491,2025-07-21,Ana,Sur,Laptop,1,1082.46
15492,2024-10-06,Jorge,Oeste,Monitor,4,557.23
15493,2025-02-23,Ana,Este,Keyboard,7,73.67
15494,2024-11-09,Diego,Sur,Monitor,3,525.7
15495,2025-08-27,Luis,Este,Keyboard,4,106.47
15496,2024-02-14,Valeria,Oeste,Monitor,1,401.63
15497,2025-03-27,Carlos,Norte,Tablet,4,598.9
15498,2025-07-15,Luis,Oeste,Monitor,3,246.01
15499,2025-10-18,Luis,Centro,Tablet,2,384.54
15500,2024-03-30,Maria,Sur,Headphones,3,157.76
15501,2025-02-05,Maria,Sur,Mouse,5,37.31
15502,2024-02-17,Valeria,Sur,Keyboard,3,89.14
15503,2025-08-15,Valeria,Oeste,Mouse,3,34.27
15504,2024-10-26,Maria,Norte,Keyboard,6,118.39
15505,2024-08-11,Carlos,Oeste,Mouse,2,37.17
15506,2025-01-14,Ana,Norte,Headphones,3,98.83
15507,2024-11-16,Carlos,Este,Keyboard,3,117.65
15508,2025-10-25,Ana,Este,Keyboard,3,108.09
15509,2025-06-09,Jorge,Norte,Mouse,2,25.6
15510,2025-03-14,Ana,Este,Laptop,5,1012.26
15511,2025-06-26,Sofia,Oeste,Mouse,2,22.49
15512,2024-01-31,Luis,Oeste,Tablet,2,418.01
15513,2025-10-06,Carlos,Sur,Tablet,4,364.87
15514,2024-04-18,Ana,Oeste,Monitor,3,282.67
15515,2024-04-13,Ana,Norte,Tablet,2,343.7
15516,2025-07-26,Maria,Este,Mouse,1,31.23
15517,2024-09-16,Carlos,Centro,Keyboard,3,88.38
15518,2025-03-09,Sofia,Sur,Keyboard,1,112.7
15519,2024-05-13,Diego,Centro,Tablet,4,680.51
15520,2025-03-20,Valeria,Norte,Mouse,2,23.46
15521,2025-05-09,Valeria,Este,Mouse,5,26.22
15522,2024-03-19,Luis,Oeste,Laptop,3,1084.23
15523,2025-09-24,Valeria,Centro,Keyboard,1,120.0
15524,2025-03-18,Jorge,Norte,Mouse,2,34.54
15525,2025-08-22,Valeria,Norte,Headphones,4,179.98
15526,2024-05-06,Maria,Sur,Headphones,2,173.84
15527,2025-06-28,Valeria,Centro,Mouse,3,20.67
15528,2024-05-13,Carlos,Norte,Keyboard,5,114.82
15529,2025-09-30,Maria,Oeste,Tablet,2,435.91
15530,2025-06-28,Ana,Centro,Headphones,2,120.16
15531,2024-12-03,Luis,Sur,Mouse,3,30.63
15532,2025-12-26,Maria,Norte,Monitor,2,396.17
15533,2025-01-11,Sofia,Norte,Tablet,1,523.68
15534,2025-02-11,Carlos,Centro,Keyboard,3,118.84
15535,2024-02-20,Valeria,Norte,Tablet,7,383.18
15536,2025-02-20,Luis,Norte,Tablet,3,422.72
15537,2025-10-21,Sofia,Este,Monitor,5,249.95
15538,2025-03-25,Sofia,Sur,Tablet,4,383.47
15539,2025-01-10,Jorge,Este,Mouse,2,26.93
15540,2024-05-03,Ana,Sur,Headphones,3,152.76
15541,2025-10-16,Diego,Este,Tablet,3,561.22
15542,2025-02-19,Ana,Sur,Laptop,4,1096.61
15543,2025-06-10,Luis,Norte,Mouse,3,26.13
15544,2024-02-12,Carlos,Oeste,Monitor,4,473.46
15545,2025-05-04,Luis,Norte,Monitor,5,565.33
15546,2025-02-05,Ana,Este,Laptop,4,1290.75
15547,2025-06-27,Valeria,Centro,Monitor,3,325.43
15548,2025-08-20,Diego,Centro,Laptop,5,1395.44
15549,2025-07-10,Valeria,Sur,Headphones,2,185.02
15550,2025-06-30,Diego,Sur,Keyboard,3,88.24
15551,2025-01-08,Maria,Norte,Headphones,3,44.67
15552,2024-01-26,Valeria,Oeste,Monitor,2,494.58
15553,2025-11-16,Sofia,Norte,Keyboard,5,112.41
15554,2025-02-11,Ana,Norte,Tablet,1,376.59
15555,2024-02-19,Valeria,Oeste,Tablet,3,324.61
15556,2025-09-08,Maria,Este,Tablet,2,508.03
15557,2025-10-06,Valeria,Centro,Tablet,3,405.39
15558,2025-03-18,Luis,Oeste,Mouse,4,31.85
15559,2024-07-28,Ana,Centro,Laptop,4,1230.21
15560,2024-09-26,Diego,Sur,Headphones,3,75.23
15561,2024-12-02,Ana,Norte,Monitor,2,511.87
15562,2025-01-13,Jorge,Centro,Laptop,4,1422.7
15563,2025-07-25,Carlos,Oeste,Headphones,2,97.39
15564,2024-09-26,Luis,Centro,Mouse,3,16.79
15565,2024-01-03,Diego,Sur,Laptop,6,1218.43
15566,2024-01-25,Diego,Oeste,Tablet,1,680.45
15567,2024-12-04,Luis,Norte,Laptop,4,1491.1
15568,2024-12-20,Valeria,Oeste,Mouse,3,31.63
15569,2025-05-13,Sofia,Este,Laptop,3,1423.6
15570,2025-07-23,Sofia,Sur,Keyboard,3,117.21
15571,2025-09-18,Diego,Oeste,Headphones,3,153.85
15572,2025-04-01,Ana,Centro,Mouse,4,37.61
15573,2025-04-28,Luis,Centro,Mouse,3,19.17
15574,2024-07-16,Maria,Este,Mouse,2,26.19
15575,2025-09-24,Ana,Sur,Keyboard,5,72.3
15576,2024-11-14,Luis,Centro,Keyboard,4,114.46
15577,2024-03-09,Sofia,Centro,Monitor,3,254.56
15578,2024-05-16,Valeria,Sur,Laptop,3,1479.67
15579,2024-12-05,Diego,Este,Keyboard,4,87.49
15580,2024-05-16,Sofia,Norte,Headphones,4,82.58
15581,2024-09-16,Valeria,Centro,Headphones,2,175.9
15582,2024-05-28,Maria,Oeste,Headphones,1,130.22
15583,2024-06-27,Luis,Centro,Headphones,1,87.14
15584,2025-02-20,Diego,Centro,Headphones,2,140.43
15585,2024-01-27,Carlos,Sur,Tablet,3,399.34
15586,2025-12-06,Jorge,Centro,Headphones,3,105.03
15587,2024-03-29,Carlos,Centro,Monitor,1,521.51
15588,2025-05-02,Ana,Este,Monitor,4,577.47
15589,2025-09-13,Sofia,Sur,Monitor,3,591.81
15590,2024-06-03,Luis,Norte,Tablet,2,619.85
15591,2025-06-20,Carlos,Sur,Monitor,1,260.35
15592,2025-11-02,Sofia,Centro,Mouse,2,18.54
15593,2025-05-18,Carlos,Sur,Mouse,3,28.99
15594,2024-07-03,Maria,Sur,Tablet,3,265.26
15595,2024-10-07,Jorge,Este,Mouse,3,19.26
15596,2025-10-16,Carlos,Centro,Tablet,2,312.74
15597,2025-12-26,Diego,Oeste,Keyboard,2,97.91
15598,2025-06-26,Jorge,Este,Headphones,3,192.9
15599,2024-08-06,Carlos,Este,Keyboard,4,51.79
15600,2025-01-09,Ana,Sur,Laptop,2,1406.28
15601,2025-10-01,Luis,Norte,Headphones,4,54.08
15602,2024-02-26,Ana,Sur,Keyboard,1,104.44
15603,2025-05-24,Luis,Norte,Headphones,4,165.37
15604,2024-07-28,Maria,Centro,Monitor,3,267.66
15605,2025-06-06,Valeria,Centro,Mouse,1,18.98
15606,2025-10-17,Carlos,Norte,Tablet,3,440.07
15607,2024-02-26,Ana,Este,Tablet,3,619.08
15608,2024-05-16,Valeria,Este,Keyboard,5,90.78
15609,2024-01-27,Valeria,Este,Tablet,2,255.76
15610,2025-06-03,Sofia,Este,Tablet,1,405.84
15611,2024-11-23,Sofia,Sur,Laptop,3,1239.46
15612,2025-06-08,Carlos,Norte,Keyboard,2,88.59
15613,2025-05-10,Maria,Norte,Monitor,4,501.76
15614,2024-01-29,Jorge,Norte,Tablet,3,580.36
15615,2025-06-20,Jorge,Norte,Keyboard,1,104.08
15616,2025-12-10,Diego,Este,Mouse,3,35.19
15617,2025-06-17,Ana,Norte,Keyboard,3,97.3
15618,2025-12-27,Diego,Centro,Headphones,3,196.86
15619,2025-07-27,Maria,Sur,Mouse,5,27.03
15620,2024-01-17,Ana,Norte,Monitor,3,552.8
15621,2024-01-04,Luis,Centro,Mouse,4,30.49
15622,2025-07-06,Valeria,Este,Monitor,1,562.53
15623,2025-10-21,Sofia,Sur,Laptop,2,1036.99
15624,2025-04-14,Luis,Oeste,Tablet,2,672.32
15625,2024-01-05,Jorge,Sur,Headphones,2,144.98
15626,2024-05-15,Ana,Este,Laptop,4,922.04
15627,2024-08-25,Carlos,Norte,Keyboard,5,81.94
15628,2025-03-25,Luis,Centro,Mouse,1,27.0
15629,2024-11-26,Jorge,Oeste,Monitor,2,289.01
15630,2025-02-03,Jorge,Centro,Laptop,4,963.12
15631,2025-03-22,Carlos,Oeste,Monitor,4,297.77
15632,2024-12-01,Jorge,Centro,Laptop,1,945.95
15633,2025-04-07,Luis,Oeste,Headphones,2,113.28
15634,2024-11-12,Valeria,Este,Headphones,2,51.2
15635,2024-05-25,Sofia,Oeste,Laptop,3,1489.77
15636,2024-04-10,Valeria,Norte,Tablet,4,781.24
15637,2025-07-25,Ana,Oeste,Keyboard,2,70.81
15638,2025-10-18,Sofia,Sur,Laptop,6,1450.27
15639,2025-09-18,Sofia,Oeste,Tablet,2,497.0
15640,2025-08-23,Ana,Sur,Keyboard,3,76.69
15641,2024-01-10,Jorge,Sur,Monitor,3,395.93
15642,2024-03-21,Luis,Norte,Monitor,2,539.0
15643,2025-03-12,Maria,Este,Monitor,4,557.51
15644,2025-05-31,Sofia,Norte,Laptop,5,1182.44
15645,2025-10-27,Sofia,Oeste,Monitor,2,238.34
15646,2024-08-07,Ana,Sur,Laptop,3,974.25
15647,2024-05-21,Diego,Este,Headphones,3,178.44
15648,2025-09-14,Sofia,Oeste,Keyboard,2,58.46
15649,2025-08-25,Jorge,Norte,Monitor,3,343.79
